Site,bloom,year,month,day_of_year,date,NDVI,NDWI,EVI,LST,cloud_cover,longitude,latitude
Non_Bloom_Area,0,2024,10,300,2024-10-27,0.08269021454581511,-0.1225066973943493,0.3960947842886943,16.706488667644212,67.6,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2015,10,275,2015-10-03,0.11569419961286168,-0.12759962558866067,1.2274133940345302,42.94105174328217,7.25,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2016,10,278,2016-10-05,0.1019889243680527,-0.1172741779780738,0.9056700259762221,33.858053658023884,5.11,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2016,10,294,2016-10-21,0.1033073899825844,-0.11809515429392915,1.1965584295009148,39.54916879692777,0.03,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2017,10,280,2017-10-08,0.1114560174732137,-0.12470253708491046,1.2265841017904309,38.136416524605025,26.14,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2017,10,296,2017-10-24,0.1052396063443498,-0.1199795369435137,1.1940322583585015,42.4241174628814,0.01,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2018,10,283,2018-10-11,0.10968684866306723,-0.12209391886646694,1.2661178771321087,38.06230590339284,49.73,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2018,10,299,2018-10-27,0.10994426145060653,-0.12141760076087378,1.4620964241034977,34.42547984252714,23.13,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2019,10,286,2019-10-14,0.10916325449107296,-0.12261044901465681,1.1343714864924517,36.1057690713476,6.34,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2019,10,302,2019-10-30,0.10298570696599012,-0.11788561773958557,1.3578460146744644,26.705518498393435,6.84,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2020,10,289,2020-10-16,0.10721526372833207,-0.12014705731435917,1.3162595942230573,38.508609240004944,14.85,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2021,10,275,2021-10-03,0.11162814314754924,-0.1246290249658527,1.2458308873959796,39.834226983078565,45.04,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2021,10,291,2021-10-19,0.10895834143167121,-0.1229307414705632,1.3056027612753287,31.857339657510575,0.38,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2022,10,294,2022-10-22,0.10402045249540418,-0.11365686106570477,0.9560036500692074,30.654915491166722,61.75,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2023,10,281,2023-10-09,0.12510624212926336,-0.13276434733688033,1.4910007565410912,35.4834400632861,30.33,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2024,10,284,2024-10-11,0.10829650689770831,-0.12028493252054522,1.324102786457094,36.13490490980644,24.98,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2024,10,300,2024-10-27,0.1035910437124137,-0.11714765149376036,1.4834019767576776,28.6704015217917,33.39,-114.79692867652831,35.3410720584522
Non_Bloom_Area,0,2015,10,282,2015-10-10,0.10064754356485185,-0.11434510917412131,1.1497581150888998,48.58059318438615,0.02,-114.79692867652831,35.3410720584522
