,Site,bloom,year,month,day_of_year,date,NDVI,NDWI,EVI,LST,cloud_cover,longitude,latitude
1753,Suguaro Lake,1,2015,3,71,2015-03-13,0.141685315017384,-0.1717654809635351,0.8325709732326857,34.90027084902374,2.74,-111.54542297799958,33.59825955383104
1754,Picacho Peak State Park,1,2015,3,87,2015-03-29,0.1099280024626152,-0.1614694693713658,0.4754850037659138,38.486143786245634,15.1,-111.41815309346114,32.63191414376897
1755,San Carlos Reservation,1,2015,3,87,2015-03-29,0.1214316507429439,-0.150762175342472,0.6776922248020453,25.270721929817043,15.1,-110.30604951317056,33.27674050735342
1756,South Mountain Park and Preserve,1,2015,3,87,2015-03-29,0.1580270641825164,-0.1852656878988512,0.9485376586299736,34.45669624205341,15.1,-112.07404945155729,33.33552038501198
1757,Suguaro Lake,1,2015,3,87,2015-03-29,0.1228676776822406,-0.159907519279409,0.5924827155646388,34.655035546073,15.1,-111.54542297799958,33.59825955383104
1758,Picacho Peak State Park,1,2016,3,74,2016-03-15,0.0829556019532241,-0.1382351110904116,0.3820906882968497,41.73941471862186,0.05,-111.41815309346114,32.63191414376897
1759,San Carlos Reservation,1,2016,3,74,2016-03-15,0.130277323830874,-0.1658426360625866,0.8062206893756008,32.053174680125736,0.05,-110.30604951317056,33.27674050735342
1760,Suguaro Lake,1,2016,3,74,2016-03-15,0.1298655998899801,-0.1680571394176674,0.6818353390307126,32.999632108033325,0.05,-111.54542297799958,33.59825955383104
1761,Picacho Peak State Park,1,2016,3,90,2016-03-31,0.0799029908542044,-0.1388210718948958,0.3399680754957197,38.73289842140817,31.78,-111.41815309346114,32.63191414376897
1762,San Carlos Reservation,1,2016,3,90,2016-03-31,0.1245031688792892,-0.1654968723905981,0.713478297461455,31.489487856516583,31.78,-110.30604951317056,33.27674050735342
1763,Suguaro Lake,1,2016,3,90,2016-03-31,0.1211208881028291,-0.1571931879153501,0.5980035519008609,26.485591213105803,31.78,-111.54542297799958,33.59825955383104
1764,Picacho Peak State Park,1,2017,3,60,2017-03-02,0.1032305114948729,-0.1480097332521559,0.5223562957879989,31.91916843556868,0.08,-111.41815309346114,32.63191414376897
1765,San Carlos Reservation,1,2017,3,60,2017-03-02,0.1356754529786387,-0.1628440999683681,0.9867062224122718,22.041978787170617,0.08,-110.30604951317056,33.27674050735342
1766,Suguaro Lake,1,2017,3,60,2017-03-02,0.1874316344647282,-0.2033251556262224,1.1600887465678025,21.16269042387241,0.08,-111.54542297799958,33.59825955383104
1767,Picacho Peak State Park,1,2017,3,76,2017-03-18,0.0842067994243635,-0.1381032962744372,0.3672988908356305,46.73716458722624,0.01,-111.41815309346114,32.63191414376897
1768,San Carlos Reservation,1,2017,3,76,2017-03-18,0.1420257850936211,-0.1699020463581961,0.9487447556326676,35.69090825535318,0.01,-110.30604951317056,33.27674050735342
1769,Suguaro Lake,1,2017,3,76,2017-03-18,0.1722968180860271,-0.1979164152210248,0.9241491992711196,36.21842054687406,0.01,-111.54542297799958,33.59825955383104
1770,Picacho Peak State Park,1,2018,3,63,2018-03-05,0.0737097934676015,-0.1283762662335358,0.3462361518483255,30.67361755989969,1.47,-111.41815309346114,32.63191414376897
1771,San Carlos Reservation,1,2018,3,63,2018-03-05,0.0918156594830697,-0.1363795825817754,0.5438866987495005,24.790900354496205,1.47,-110.30604951317056,33.27674050735342
1772,Suguaro Lake,1,2018,3,63,2018-03-05,0.0893730799219229,-0.1328785702863623,0.4412264821629729,23.75375107692064,1.47,-111.54542297799958,33.59825955383104
1773,Picacho Peak State Park,1,2018,3,79,2018-03-21,0.0800029467223241,-0.1354931659583403,0.3302209823865438,36.62090030826706,40.75,-111.41815309346114,32.63191414376897
1774,San Carlos Reservation,1,2018,3,79,2018-03-21,0.0913426048938214,-0.1291786432330015,0.4490543510644166,17.555136682389858,40.75,-110.30604951317056,33.27674050735342
1775,Picacho Peak State Park,1,2019,3,82,2019-03-24,0.1559001033785116,-0.196974739476776,0.7304791384130785,38.398004676852935,0.03,-111.41815309346114,32.63191414376897
1776,San Carlos Reservation,1,2019,3,82,2019-03-24,0.1707165852694037,-0.1963868657913137,1.0531118878323984,29.198156457997445,0.03,-110.30604951317056,33.27674050735342
1777,Suguaro Lake,1,2019,3,82,2019-03-24,0.1917686061146041,-0.216664548360508,1.034351190151196,31.41892219353865,0.03,-111.54542297799958,33.59825955383104
1778,Picacho Peak State Park,1,2021,3,71,2021-03-13,0.0785784953783406,-0.1395325687169645,0.3795500745495646,23.392410785676443,69.13,-111.41815309346114,32.63191414376897
1779,San Carlos Reservation,1,2021,3,71,2021-03-13,0.113718371099494,-0.1587781105584652,0.4666360072716363,13.812857753724012,69.13,-110.30604951317056,33.27674050735342
1780,Suguaro Lake,1,2021,3,71,2021-03-13,0.1089397688071241,-0.1420902760680508,0.487365999406794,14.789373647220776,69.13,-111.54542297799958,33.59825955383104
1781,Picacho Peak State Park,1,2021,3,87,2021-03-29,0.0722890030386623,-0.1281243639456613,0.3082837472836793,35.09237903113498,7.33,-111.41815309346114,32.63191414376897
1782,San Carlos Reservation,1,2021,3,87,2021-03-29,0.1018299717640808,-0.1457768833126572,0.5542020193935093,30.936870162906533,7.33,-110.30604951317056,33.27674050735342
1783,Suguaro Lake,1,2021,3,87,2021-03-29,0.0928405064518847,-0.1389851733453969,0.4474859070880125,34.94961964879327,7.33,-111.54542297799958,33.59825955383104
1784,Picacho Peak State Park,1,2022,3,74,2022-03-16,0.0939393279232602,-0.1439953744962049,0.4548546447717409,41.45038922974469,0.98,-111.41815309346114,32.63191414376897
1785,San Carlos Reservation,1,2022,3,74,2022-03-16,0.0997309434017631,-0.1432251019601157,0.5681948431263084,34.158377256591784,0.98,-110.30604951317056,33.27674050735342
1786,South Mountain Park and Preserve,1,2022,3,74,2022-03-16,0.1850660440154066,-0.2144955784353968,1.0951499409109011,36.18475286655949,0.98,-112.07404945155729,33.33552038501198
1787,Suguaro Lake,1,2022,3,74,2022-03-16,0.1375497739975925,-0.1708429438439548,0.7886341158825527,34.62400236546231,0.98,-111.54542297799958,33.59825955383104
1788,Picacho Peak State Park,1,2023,3,61,2023-03-03,0.1910738458700398,-0.2097520882243949,1.079177530916019,20.40070866200829,11.33,-111.41815309346114,32.63191414376897
1789,San Carlos Reservation,1,2023,3,61,2023-03-03,0.1096127931159966,-0.1415743035959896,0.7368557940557249,17.261136082485066,11.33,-110.30604951317056,33.27674050735342
1790,Suguaro Lake,1,2023,3,61,2023-03-03,0.171498870337955,-0.1878912534894128,1.1525340277122365,17.584101178792032,11.33,-111.54542297799958,33.59825955383104
1791,Picacho Peak State Park,1,2024,3,64,2024-03-05,0.1077788024862945,-0.1755694283084473,0.3207227887113142,4.841334686104513,16.73,-111.41815309346114,32.63191414376897
1792,San Carlos Reservation,1,2024,3,64,2024-03-05,0.1583134481620744,-0.1798735600957203,1.054598309168612,21.652412843553886,16.73,-110.30604951317056,33.27674050735342
1793,South Mountain Park and Preserve,1,2024,3,64,2024-03-05,0.116427506721089,-0.1446122876909978,0.8569120225767589,30.423888770967853,16.73,-112.07404945155729,33.33552038501198
1794,Suguaro Lake,1,2024,3,64,2024-03-05,0.1691259870623788,-0.1883206515620602,1.1439946490065769,26.946338385936528,16.73,-111.54542297799958,33.59825955383104
1795,Picacho Peak State Park,1,2024,3,80,2024-03-21,0.136960501253716,-0.1757824487653134,0.7349610587544834,38.70066259368724,0.23,-111.41815309346114,32.63191414376897
1796,San Carlos Reservation,1,2024,3,80,2024-03-21,0.1621650054407832,-0.1864133315927736,1.082694270108838,28.78891882656048,0.23,-110.30604951317056,33.27674050735342
1797,South Mountain Park and Preserve,1,2024,3,80,2024-03-21,0.1120304615926918,-0.1456204432602157,0.8098436890151356,35.55848229504995,0.23,-112.07404945155729,33.33552038501198
1798,Suguaro Lake,1,2024,3,80,2024-03-21,0.1696397212271931,-0.1883667025951377,1.110589419312594,29.998899129567125,0.23,-111.54542297799958,33.59825955383104
1799,Picacho Peak State Park,1,2015,3,71,2015-03-13,0.1426336261982587,-0.1802428764033866,0.6955705411314645,39.46508966657318,3.1,-111.41815309346114,32.63191414376897
1800,Picacho Peak State Park,1,2015,3,87,2015-03-29,0.1099233889907948,-0.1605553617484027,0.4843205233408508,38.86192627857212,27.52,-111.41815309346114,32.63191414376897
1801,Picacho Peak State Park,1,2016,3,74,2016-03-15,0.082739053999052,-0.1371072393835355,0.3848778647481506,41.66120962387017,0.04,-111.41815309346114,32.63191414376897
1802,Picacho Peak State Park,1,2016,3,90,2016-03-31,0.0799667253769046,-0.1378799299710023,0.3499926651998347,38.68698311784339,54.19,-111.41815309346114,32.63191414376897
1803,Picacho Peak State Park,1,2017,3,60,2017-03-02,0.1011422387097898,-0.1460181051611519,0.531965610892734,31.93680597516884,0.05,-111.41815309346114,32.63191414376897
1804,Picacho Peak State Park,1,2017,3,76,2017-03-18,0.082900446870255,-0.1360246670725392,0.3869266066689041,46.65738266292139,0.02,-111.41815309346114,32.63191414376897
1805,Picacho Peak State Park,1,2018,3,63,2018-03-05,0.0740656975666652,-0.1279584551013974,0.4296385396498818,30.67569701958676,0.12,-111.41815309346114,32.63191414376897
1806,Picacho Peak State Park,1,2018,3,79,2018-03-21,0.0800872490571139,-0.1347249804093643,0.3343929263208542,36.30115174087528,21.17,-111.41815309346114,32.63191414376897
1807,Picacho Peak State Park,1,2019,3,82,2019-03-24,0.1546305787118922,-0.1953299030227873,0.7473298914797132,38.388459247673815,0.04,-111.41815309346114,32.63191414376897
1808,Picacho Peak State Park,1,2021,3,71,2021-03-13,0.0794691759470613,-0.140435458957004,0.3703874537429173,23.52313815597404,48.46,-111.41815309346114,32.63191414376897
1809,Picacho Peak State Park,1,2021,3,87,2021-03-29,0.0727112200813021,-0.1279911956536146,0.3131062599505553,35.42240599810505,20.06,-111.41815309346114,32.63191414376897
1810,Picacho Peak State Park,1,2022,3,74,2022-03-16,0.0941242419456388,-0.1432215897397724,0.4620461547581209,41.38338794638428,0.04,-111.41815309346114,32.63191414376897
1811,Picacho Peak State Park,1,2023,3,61,2023-03-03,0.1872917037118353,-0.2060867549822632,1.109468702577072,20.430433316639384,2.16,-111.41815309346114,32.63191414376897
1812,Picacho Peak State Park,1,2024,3,64,2024-03-05,0.140420110859243,-0.1892736269630238,0.4875697202362846,5.028749458312365,34.0,-111.41815309346114,32.63191414376897
1813,Picacho Peak State Park,1,2024,3,80,2024-03-21,0.1368921122125737,-0.1752643535672667,0.7478347897124317,38.64842624690865,3.45,-111.41815309346114,32.63191414376897
1814,Black Canyon City,1,2015,3,62,2015-03-04,0.1239481254947995,-0.1421929740381698,1.1554541604563284,18.32015164350388,4.29,-112.12297566700332,34.12891725078391
1815,Suguaro Lake,1,2015,3,62,2015-03-04,0.1424183527158993,-0.1676378567070889,0.9339848334842312,21.739203682142303,4.29,-111.54542297799958,33.59825955383104
1816,Black Canyon City,1,2015,3,78,2015-03-20,0.1426354004014345,-0.1576441253205088,1.197815734846278,25.78115356489236,0.48,-112.12297566700332,34.12891725078391
1817,Suguaro Lake,1,2015,3,78,2015-03-20,0.1348884774652637,-0.1662413219210511,0.7577821029129659,29.504425608622984,0.48,-111.54542297799958,33.59825955383104
1818,Black Canyon City,1,2016,3,65,2016-03-06,0.1513370427920338,-0.1723999092614877,1.0179114563021572,28.19455956842098,47.23,-112.12297566700332,34.12891725078391
1819,Suguaro Lake,1,2016,3,65,2016-03-06,0.1305486058819426,-0.1566335019519926,0.8568493932302169,27.351221810830157,47.23,-111.54542297799958,33.59825955383104
1820,Black Canyon City,1,2016,3,81,2016-03-22,0.1301712190114113,-0.1626777300970485,0.8189123196392514,32.458129115487964,1.61,-112.12297566700332,34.12891725078391
1821,Suguaro Lake,1,2016,3,81,2016-03-22,0.1215135630235347,-0.1651046432277218,0.6363217895250062,36.10957281661289,1.61,-111.54542297799958,33.59825955383104
1822,Black Canyon City,1,2017,3,67,2017-03-09,0.1814261606198935,-0.19209272482243,1.4404174400256586,28.689606326837424,1.35,-112.12297566700332,34.12891725078391
1823,Suguaro Lake,1,2017,3,67,2017-03-09,0.2019003418443868,-0.2199224358416206,1.2469900518133266,29.63475015112721,1.35,-111.54542297799958,33.59825955383104
1824,Black Canyon City,1,2017,3,83,2017-03-25,0.1955400282969132,-0.2053416372742548,1.351848080471649,26.643325127182003,28.31,-112.12297566700332,34.12891725078391
1825,Suguaro Lake,1,2017,3,83,2017-03-25,0.159012841462932,-0.1941979776490195,0.8502811811874644,31.737075119293245,28.31,-111.54542297799958,33.59825955383104
1826,Black Canyon City,1,2018,3,70,2018-03-12,0.0950717971451729,-0.1322540007201027,0.5297625045202045,25.717613386110543,34.74,-112.12297566700332,34.12891725078391
1827,Suguaro Lake,1,2018,3,70,2018-03-12,0.0885834253848826,-0.1339733286662492,0.4783566774636327,31.337597428538345,34.74,-111.54542297799958,33.59825955383104
1828,Black Canyon City,1,2018,3,86,2018-03-28,0.0926370318472554,-0.134099508216144,0.5334520582177235,34.3889021418795,0.55,-112.12297566700332,34.12891725078391
1829,Suguaro Lake,1,2018,3,86,2018-03-28,0.0805323231170917,-0.1301794749401963,0.4078858810108746,36.14927234627937,0.55,-111.54542297799958,33.59825955383104
1830,Black Canyon City,1,2019,3,73,2019-03-15,0.1798650157340404,-0.195033426399559,1.3158396165043498,20.687203886179372,1.55,-112.12297566700332,34.12891725078391
1831,Suguaro Lake,1,2019,3,73,2019-03-15,0.2112541568502638,-0.2298261556206377,1.298260683497816,21.90235566073292,1.55,-111.54542297799958,33.59825955383104
1832,Black Canyon City,1,2019,3,89,2019-03-31,0.189927613355152,-0.2065301934981876,1.1867283858469322,28.80872171498091,0.96,-112.12297566700332,34.12891725078391
1833,Suguaro Lake,1,2019,3,89,2019-03-31,0.1770614994637921,-0.2100728867454031,0.8971557524971642,29.43250693000363,0.96,-111.54542297799958,33.59825955383104
1834,Black Canyon City,1,2020,3,60,2020-03-01,0.1644572320790216,-0.1798453249355474,1.23264672227287,22.382933400251023,5.44,-112.12297566700332,34.12891725078391
1835,Suguaro Lake,1,2020,3,60,2020-03-01,0.1680641393625862,-0.1883173101904687,1.187444918616659,24.990539679349432,5.44,-111.54542297799958,33.59825955383104
1836,Black Canyon City,1,2020,3,76,2020-03-17,0.1783232843328425,-0.18630500105265,1.342254055392464,20.465609399108622,23.99,-112.12297566700332,34.12891725078391
1837,Suguaro Lake,1,2020,3,76,2020-03-17,0.1546869243015838,-0.1684110061180742,1.1826876691448924,19.732306607583432,23.99,-111.54542297799958,33.59825955383104
1838,Black Canyon City,1,2021,3,62,2021-03-04,0.1194211194667437,-0.1501096589062483,0.6737284695635118,20.78372603373209,44.92,-112.12297566700332,34.12891725078391
1839,Suguaro Lake,1,2021,3,62,2021-03-04,0.1018561519231514,-0.1427746140739824,0.4221473652501434,23.64476628213265,44.92,-111.54542297799958,33.59825955383104
1840,Black Canyon City,1,2021,3,78,2021-03-20,0.104811363511941,-0.1292834542808824,0.6600447340026518,24.457807490387896,12.63,-112.12297566700332,34.12891725078391
1841,Suguaro Lake,1,2021,3,78,2021-03-20,0.0962509182238322,-0.1435284164228368,0.4950801442789649,38.74331381330089,12.63,-111.54542297799958,33.59825955383104
1842,Black Canyon City,1,2022,3,65,2022-03-07,0.1111095830076389,-0.1417583361630298,0.7556866801415593,23.57753323690279,39.25,-112.12297566700332,34.12891725078391
1843,Suguaro Lake,1,2022,3,65,2022-03-07,0.1436760410079312,-0.1749491401893733,0.8556155799383157,24.87011053136512,39.25,-111.54542297799958,33.59825955383104
1844,Black Canyon City,1,2022,3,81,2022-03-23,0.1026613796099816,-0.1374278823519984,0.7068358840096041,31.635778139495745,0.35,-112.12297566700332,34.12891725078391
1845,Suguaro Lake,1,2022,3,81,2022-03-23,0.1399092012427589,-0.1762549470560217,0.7842788576070835,32.8146350621312,0.35,-111.54542297799958,33.59825955383104
1846,Black Canyon City,1,2023,3,68,2023-03-10,0.1339524985191601,-0.157283537051928,0.8015632316019907,18.50881679696577,65.97,-112.12297566700332,34.12891725078391
1847,Suguaro Lake,1,2023,3,68,2023-03-10,0.1845063993013689,-0.2035246626910947,1.0754326788770516,24.18312322759779,65.97,-111.54542297799958,33.59825955383104
1848,Black Canyon City,1,2023,3,84,2023-03-26,0.1741439948896183,-0.1890343872372384,1.2129498910292251,22.21207040924725,13.62,-112.12297566700332,34.12891725078391
1849,Suguaro Lake,1,2023,3,84,2023-03-26,0.2009449889005118,-0.216490012654248,1.2363675159130196,24.642710130906487,13.62,-111.54542297799958,33.59825955383104
1850,Black Canyon City,1,2024,3,71,2024-03-12,0.1590555089073165,-0.176640653422004,0.9756141347290188,21.06306757778995,45.53,-112.12297566700332,34.12891725078391
1851,Suguaro Lake,1,2024,3,71,2024-03-12,0.1713040807261859,-0.191910719727907,1.1428670181716656,30.213401428669684,45.53,-111.54542297799958,33.59825955383104
1852,Black Canyon City,1,2015,3,62,2015-03-04,0.1234614419002307,-0.146652910197023,0.9498854107371492,19.287924021955263,0.31,-112.12297566700332,34.12891725078391
1853,Estrella Mountain Regional Park,1,2015,3,62,2015-03-04,0.0985688664944462,-0.12865170089975,0.6502407886238302,22.30406985094448,0.31,-112.363865249209,33.327835281867486
1854,South Mountain Park and Preserve,1,2015,3,62,2015-03-04,0.0994029450819762,-0.1254217600319148,0.6651920979278498,24.29169061702143,0.31,-112.07404945155729,33.33552038501198
1855,Suguaro Lake,1,2015,3,62,2015-03-04,0.1387605369903751,-0.1642366742681876,0.9551829346895652,21.261407235879037,0.31,-111.54542297799958,33.59825955383104
1856,Black Canyon City,1,2015,3,78,2015-03-20,0.1266172961157084,-0.1496651601360991,0.9255317881289176,27.190024690868405,3.62,-112.12297566700332,34.12891725078391
1857,Estrella Mountain Regional Park,1,2015,3,78,2015-03-20,0.0933917596551311,-0.1270552034497064,0.5769580746553664,31.17565673970128,3.62,-112.363865249209,33.327835281867486
