id,Site,Type,date,year,NDVI,NDWI,cloud_cover
11,Gold Butte National Monument,Wild,2020-09-16,2020,0.09008848675165436,-0.14593350907257321,0.42
11,Gold Butte National Monument,Wild,2020-10-02,2020,0.08796233685850219,-0.146679891896565,0.0
11,Gold Butte National Monument,Wild,2020-10-18,2020,0.0869377160236899,-0.1425783562058192,0.01
11,Gold Butte National Monument,Wild,2020-11-19,2020,0.08585794866542704,-0.13977258637246476,0.23
11,Gold Butte National Monument,Wild,2020-12-05,2020,0.0830537196795076,-0.1373581657582374,0.12
12,Golden Valley,Wild,2020-06-12,2020,0.09428390823564449,-0.15657563928897275,0.0
12,Golden Valley,Wild,2020-06-28,2020,0.09284364306524145,-0.15469323856301467,3.43
12,Golden Valley,Wild,2020-07-14,2020,0.09021305510547875,-0.15394171708425353,0.11
12,Golden Valley,Wild,2020-07-30,2020,0.08990901153538995,-0.1541647032712193,0.0
12,Golden Valley,Wild,2020-08-15,2020,0.08854238835200755,-0.15283336666740535,0.02
12,Golden Valley,Wild,2020-08-31,2020,0.08882732112836098,-0.15191638333503954,3.17
12,Golden Valley,Wild,2020-09-16,2020,0.08534906826892125,-0.14456468099364436,0.02
12,Golden Valley,Wild,2020-10-02,2020,0.08266717978009604,-0.14536768098022662,0.0
12,Golden Valley,Wild,2020-10-18,2020,0.08214745456876395,-0.14354691229960242,0.01
12,Golden Valley,Wild,2020-11-19,2020,0.0817883431004828,-0.14008823466270479,0.01
12,Golden Valley,Wild,2020-12-05,2020,0.07925504125759585,-0.13759478544174736,0.02
11,Gold Butte National Monument,Wild,2020-06-03,2020,0.09599071015107685,-0.14408762770403546,41.16
12,Golden Valley,Wild,2020-06-03,2020,0.10478614655570412,-0.1679279849193228,41.16
11,Gold Butte National Monument,Wild,2020-06-19,2020,0.0971064804158906,-0.15708280295511684,0.08
12,Golden Valley,Wild,2020-06-19,2020,0.10025433760917013,-0.1665989914778974,0.08
11,Gold Butte National Monument,Wild,2020-07-05,2020,0.09447730625458121,-0.1551482453433482,0.1
12,Golden Valley,Wild,2020-07-05,2020,0.09802778324859333,-0.16504332378921763,0.1
11,Gold Butte National Monument,Wild,2020-07-21,2020,0.09517568650528978,-0.15586733736362562,14.71
12,Golden Valley,Wild,2020-07-21,2020,0.09752566642275264,-0.15792278565231593,14.71
11,Gold Butte National Monument,Wild,2020-08-06,2020,0.09112552082237667,-0.15289087466590323,0.0
